engagement_id,profile_id,artist_id,streams,likes,shares,comments,time_spent_on_artist,date
541,4091,43,59,14,7,7,133.11,2024-10-26
542,3065,9,10,33,3,7,184.3,2024-09-30
543,3805,26,70,33,7,9,125.67,2024-05-29
544,3772,32,54,2,19,1,45.19,2024-02-15
545,3191,37,36,14,9,0,46.14,2024-10-11
546,126,15,6,27,4,4,83.99,2024-01-07
547,4459,34,74,45,3,1,157.42,2024-05-30
548,2791,21,27,10,5,7,165.51,2024-09-05
549,2159,43,69,27,0,3,118.81,2024-08-20
550,3982,22,30,39,5,1,124.11,2024-05-10
551,2812,22,70,47,2,3,47.68,2024-02-13
552,1359,49,22,45,4,8,33.54,2024-04-02
553,598,11,63,30,7,3,75.87,2024-10-20
554,3917,26,44,27,19,5,101.05,2024-05-08
555,1676,43,13,44,2,6,174.96,2024-10-27
556,1256,28,18,42,8,1,23.02,2024-02-12
557,952,10,34,6,14,1,18.04,2024-03-14
558,2346,7,33,26,19,6,27.66,2024-05-12
559,2902,34,47,40,13,4,133.92,2024-08-14
560,2054,20,96,33,10,7,115.76,2024-03-13
561,2868,13,71,48,2,8,75.57,2024-07-01
562,2273,32,94,37,18,4,48.78,2024-02-22
563,3339,1,61,38,2,4,125.84,2024-05-27
564,4611,7,47,24,5,4,90.36,2024-10-19
565,1593,26,98,36,3,0,35.4,2024-09-07
566,1757,39,2,7,6,2,133.27,2024-04-13
567,2642,3,30,1,8,6,137.89,2024-04-28
568,2250,39,21,48,15,7,173.85,2024-03-17
569,4084,39,78,30,9,9,28.02,2024-01-02
570,1564,27,8,33,5,4,44.14,2024-01-10
571,3830,30,94,2,7,7,164.4,2024-09-12
572,1256,28,48,42,4,3,176.81,2024-04-02
573,3353,8,10,5,4,9,143.44,2024-08-09
574,3346,11,86,0,2,2,179.07,2024-11-02
575,1314,3,73,7,1,4,178.12,2024-08-31
576,4803,46,11,2,7,8,22.89,2024-06-04
577,1358,7,73,33,19,9,92.2,2024-07-30
578,3861,28,96,0,1,9,98.11,2024-05-10
579,4130,31,40,15,19,4,44.74,2024-09-24
580,123,32,90,20,18,7,167.54,2024-02-13
581,3614,47,24,39,17,9,89.42,2024-07-13
582,3718,44,52,4,7,3,151.2,2024-04-05
583,3617,39,99,14,15,3,140.47,2024-11-02
584,4331,39,52,0,14,0,126.97,2024-10-12
585,1153,2,94,33,19,0,186.33,2024-06-30
586,1591,31,63,45,2,9,133.64,2024-06-09
587,647,33,19,41,11,8,33.31,2024-10-27
588,615,12,78,31,0,0,120.95,2024-05-23
589,4258,9,30,37,1,8,90.88,2024-09-20
590,3412,15,5,4,10,3,91.9,2024-07-23
591,4478,44,70,8,9,9,38.94,2024-01-10
592,2359,18,55,2,2,3,99.76,2024-10-21
593,4234,41,97,46,2,8,194.59,2024-04-30
594,2754,18,22,33,11,7,89.44,2024-03-15
595,3986,31,30,7,1,7,192.71,2024-10-30
596,2759,31,7,45,13,7,39.17,2024-10-20
597,2466,1,51,42,19,8,64.14,2024-07-17
598,749,49,91,39,2,5,87.9,2024-03-28
599,4081,1,54,15,14,3,193.68,2024-04-11
600,19,9,81,9,19,4,32.98,2024-09-29
601,857,33,54,11,8,1,188.46,2024-04-11
602,4260,33,37,47,16,9,14.07,2024-02-15
603,1643,16,38,32,9,1,85.44,2024-06-22
604,1126,29,70,9,0,3,90.47,2024-09-26
605,4013,15,31,35,5,4,107.83,2024-03-25
606,2914,42,11,19,16,4,93.07,2024-01-13
607,4615,9,41,9,5,2,99.63,2024-10-30
608,1009,49,66,17,15,9,67.09,2024-02-14
609,21,22,2,45,7,3,54.8,2024-06-19
610,2649,6,78,6,7,2,79.75,2024-04-11
611,761,31,20,18,8,7,25.97,2024-04-17
612,4936,23,92,35,12,7,96.83,2024-01-02
613,82,3,42,7,15,3,76.5,2024-09-01
614,947,33,88,20,18,8,172.42,2024-07-15
615,2181,24,13,33,11,8,102.82,2024-06-12
616,3018,8,52,24,0,3,62.16,2024-03-10
617,3374,43,3,26,6,6,164.53,2024-09-26
618,2269,47,10,43,14,8,88.91,2024-04-12
619,1566,31,29,34,15,6,76.36,2024-03-21
620,3300,32,68,18,6,3,156.31,2024-01-06
621,966,25,49,5,1,2,135.04,2024-10-04
622,2290,30,11,49,18,2,26.95,2024-04-08
623,1845,34,37,26,17,9,77.34,2024-01-24
624,212,23,86,16,3,9,149.02,2024-10-22
625,3325,13,24,44,3,6,110.03,2024-08-11
626,2873,25,15,32,7,8,13.07,2024-07-03
627,908,38,63,34,6,3,194.44,2024-02-18
628,4492,29,98,16,12,7,121.59,2024-01-27
629,4988,27,75,13,11,0,168.29,2024-08-28
630,4931,40,27,23,16,4,37.03,2024-02-14
631,3316,18,38,48,14,2,16.79,2024-08-16
632,2282,15,6,2,16,6,198.04,2024-08-24
633,1389,46,14,25,1,4,30.62,2024-04-02
634,4323,21,5,40,10,9,88.24,2024-09-30
635,43,29,2,45,19,0,196.56,2024-03-03
636,1181,13,28,12,17,6,156.62,2024-04-24
637,4843,50,22,7,8,2,83.26,2024-04-06
638,2598,9,66,37,6,8,78.64,2024-07-22
639,3617,11,80,30,3,0,104.03,2024-07-20
640,3578,3,96,27,4,9,146.22,2024-05-09
641,4141,23,53,21,18,8,147.92,2024-07-05
642,3736,42,37,44,14,3,136.37,2024-07-19
643,1795,12,57,2,12,3,71.79,2024-08-09
644,3131,30,25,5,12,8,125.8,2024-03-02
645,913,6,20,8,6,7,165.5,2024-05-16
646,2060,24,2,31,6,6,12.38,2024-01-14
647,2929,38,10,49,15,9,44.69,2024-07-31
648,1018,25,39,0,14,9,155.04,2024-07-23
649,1219,31,41,27,4,3,186.97,2024-07-17
650,3723,24,24,21,14,9,96.49,2024-05-03
651,1873,12,57,15,18,9,55.87,2024-02-26
652,2746,27,87,36,3,6,180.02,2024-09-15
653,3914,49,90,8,19,8,82.4,2024-05-06
654,771,32,48,30,18,0,92.82,2024-09-30
655,3253,24,74,19,14,7,78.52,2024-09-20
656,2314,32,13,4,7,3,148.7,2024-09-03
657,4434,40,7,19,0,5,54.47,2024-05-14
658,158,25,43,9,12,6,136.97,2024-02-07
659,3420,9,4,9,11,2,10.78,2024-08-27
660,4056,1,2,24,17,4,103.36,2024-06-18
661,1222,4,97,3,0,2,142.43,2024-09-06
662,173,12,22,28,17,9,120.42,2024-10-08
663,2862,30,95,1,5,9,90.33,2024-01-08
664,252,24,15,16,3,8,62.25,2024-10-18
665,445,12,22,25,12,1,42.99,2024-05-05
666,2741,7,91,14,13,6,31.57,2024-01-20
667,3762,5,3,11,17,6,146.46,2024-09-17
668,768,31,96,0,17,4,113.06,2024-06-26
669,333,27,52,40,11,2,27.17,2024-04-19
670,4312,30,64,4,5,0,54.79,2024-01-29
671,2835,11,73,30,17,5,73.46,2024-05-04
672,1897,17,37,33,16,6,111.73,2024-08-03
673,262,26,27,47,3,3,111.72,2024-09-09
674,1034,1,28,40,9,0,83.75,2024-04-09
675,1309,44,97,47,11,5,147.18,2024-10-20
676,2254,2,63,4,12,1,89.39,2024-02-20
677,953,8,97,28,0,0,176.58,2024-05-12
678,3769,16,43,26,18,7,33.76,2024-01-09
679,1473,5,51,37,12,6,140.78,2024-05-22
680,3638,16,79,7,14,7,175.74,2024-05-10
681,2288,6,42,23,0,2,132.9,2024-01-17
682,101,32,18,3,11,8,146.72,2024-02-07
683,3386,45,71,45,1,3,193.14,2024-04-30
684,3504,45,58,42,1,2,29.27,2024-03-20
685,2401,8,53,12,18,7,172.25,2024-08-12
686,875,30,12,16,9,3,121.92,2024-09-12
687,4667,48,35,34,10,7,15.88,2024-02-23
688,3913,43,54,12,15,6,186.96,2024-09-18
689,3442,33,40,39,11,5,26.37,2024-03-10
690,3492,36,63,46,19,7,59.64,2024-06-05
691,268,14,39,8,5,2,63.93,2024-02-23
692,3999,6,70,37,3,1,47.07,2024-02-10
693,883,49,53,43,19,1,182.69,2024-04-29
694,3426,22,53,9,16,4,119.49,2024-01-28
695,2674,21,58,23,18,1,35.17,2024-06-04
696,3392,24,19,42,4,1,17.6,2024-10-08
697,4035,40,72,27,19,0,159.14,2024-03-21
698,4312,21,69,32,0,6,22.34,2024-09-14
699,772,48,4,45,13,4,172.41,2024-09-18
700,975,32,82,32,16,7,116.28,2024-04-07
701,3958,19,25,36,6,3,80.74,2024-07-14
702,1355,26,49,12,17,3,96.06,2024-05-25
703,3399,48,41,5,12,9,137.3,2024-10-15
704,2760,31,39,0,18,7,105.28,2024-03-11
705,1430,9,88,35,9,0,153.37,2024-01-29
706,2931,18,22,27,19,1,87.54,2024-05-06
707,2267,15,94,16,17,1,183.55,2024-08-25
708,205,32,29,32,8,1,90.21,2024-01-22
709,3297,16,74,37,4,7,146.93,2024-10-26
710,4940,34,42,27,4,0,123.16,2024-08-12
711,473,28,85,42,9,3,185.77,2024-08-06
712,24,34,93,16,13,3,83.18,2024-08-12
713,2101,46,15,27,9,9,29.38,2024-03-04
714,2181,45,1,3,3,9,122.92,2024-03-12
715,782,48,18,18,6,2,167.59,2024-03-26
716,1171,45,93,6,8,4,156.49,2024-09-07
717,3048,16,41,30,3,8,73.37,2024-09-20
718,1301,47,21,39,0,7,159.92,2024-06-27
719,4641,14,64,11,0,2,89.42,2024-10-27
720,4653,24,73,31,15,8,149.11,2024-03-09
721,1148,8,55,28,4,6,64.12,2024-01-01
722,4891,23,30,32,5,9,92.82,2024-07-26
723,1937,42,41,41,5,3,36.19,2024-08-08
724,3761,28,94,48,19,1,169.03,2024-04-19
725,2179,31,66,15,6,1,30.02,2024-03-29
726,1680,22,69,43,11,9,107.95,2024-10-10
727,2429,29,33,48,4,1,190.49,2024-03-09
728,4567,22,74,22,3,0,50.0,2024-08-23
729,4312,12,38,37,12,9,124.0,2024-05-29
730,4764,27,88,10,12,4,92.01,2024-01-05
731,2912,21,12,0,1,1,19.26,2024-05-10
732,2122,6,28,18,11,3,195.02,2024-04-18
733,3028,9,41,37,5,7,59.53,2024-05-05
734,3737,18,70,45,3,1,40.44,2024-02-18
735,3418,12,27,16,18,9,177.42,2024-10-26
736,110,42,90,8,0,0,83.04,2024-03-20
737,3770,31,24,48,2,9,81.16,2024-07-10
738,387,17,4,39,6,2,94.21,2024-10-16
739,268,14,19,38,5,7,181.09,2024-06-19
740,534,22,19,23,17,6,133.4,2024-02-27
741,3963,41,80,36,15,7,93.78,2024-09-21
742,1780,36,67,11,19,4,64.46,2024-06-17
743,742,50,16,37,8,4,158.46,2024-05-26
744,3593,10,17,23,13,7,50.38,2024-03-26
745,4855,19,99,14,13,6,45.02,2024-01-14
746,2425,23,22,6,10,5,64.86,2024-08-25
747,712,22,68,47,1,8,171.43,2024-08-16
748,1338,29,14,41,3,1,139.7,2024-10-10
749,1468,46,66,33,9,9,42.97,2024-09-04
750,4755,44,83,7,5,4,166.19,2024-07-14
751,2972,11,67,36,19,3,13.36,2024-07-23
752,2864,44,78,47,2,3,105.4,2024-08-05
753,4663,26,13,24,18,7,43.87,2024-04-03
754,1595,26,74,20,14,1,21.34,2024-06-19
755,2902,12,55,7,8,1,43.02,2024-10-09
756,2913,26,39,6,19,3,82.19,2024-07-18
757,3471,34,72,33,6,7,134.85,2024-08-20
758,2194,10,25,24,4,8,131.49,2024-10-18
759,883,17,28,27,2,8,127.79,2024-09-08
760,2192,50,86,22,17,9,17.1,2024-01-01
761,2263,21,26,14,14,4,147.26,2024-05-13
762,3222,21,24,49,8,6,69.14,2024-09-17
763,240,18,71,10,18,2,111.61,2024-07-06
764,3980,7,5,33,14,5,111.71,2024-07-22
765,3791,15,86,45,9,8,133.54,2024-09-16
766,1264,44,79,44,10,7,75.8,2024-02-08
767,2722,25,82,11,5,0,127.41,2024-04-14
768,2878,18,43,12,0,0,76.02,2024-03-04
769,1113,8,14,26,8,3,127.81,2024-07-10
770,3349,49,67,38,9,9,103.86,2024-08-30
771,4126,34,54,30,14,3,69.52,2024-02-02
772,3519,28,61,26,14,7,72.44,2024-02-01
773,1333,17,71,26,10,8,34.0,2024-05-21
774,1823,42,9,27,11,1,65.9,2024-06-10
775,655,15,22,1,8,3,99.5,2024-07-18
776,4854,4,87,27,17,0,190.42,2024-04-23
777,363,29,83,34,4,8,57.53,2024-08-29
778,4058,22,11,10,6,4,129.51,2024-01-16
779,4662,4,9,4,8,7,90.61,2024-03-26
780,459,19,67,30,9,6,94.63,2024-04-16
781,2383,15,18,36,14,8,119.64,2024-10-29
782,2029,26,76,24,1,4,10.29,2024-01-01
783,3891,7,50,14,11,1,31.29,2024-06-29
784,2459,10,92,0,3,5,94.84,2024-04-24
785,3094,49,57,23,4,8,77.93,2024-10-05
786,4608,2,53,26,6,9,136.52,2024-02-22
787,1078,20,21,31,1,2,180.69,2024-05-01
788,3918,17,37,29,0,2,146.36,2024-08-28
789,778,21,35,20,10,3,80.72,2024-05-06
790,1670,2,76,35,0,4,142.92,2024-04-23
791,849,6,5,44,15,0,73.8,2024-09-23
792,84,44,32,24,3,4,60.08,2024-04-03
793,4463,13,16,21,7,7,113.57,2024-09-25
794,3408,29,34,47,6,3,75.71,2024-08-13
795,1951,19,96,20,16,4,46.64,2024-07-07
796,2351,42,25,5,13,7,187.52,2024-05-03
797,4081,27,19,27,9,9,53.7,2024-04-17
798,1455,12,31,39,5,5,87.36,2024-01-02
799,1945,9,54,35,2,6,35.8,2024-05-27
800,3045,39,19,39,12,7,153.04,2024-09-19
801,1741,11,22,3,4,5,117.96,2024-10-29
802,271,21,27,1,18,5,140.21,2024-10-22
803,2546,30,54,2,9,5,13.35,2024-08-17
804,4730,13,15,7,15,7,66.24,2024-07-03
805,4437,35,75,38,13,7,163.08,2024-10-25
806,2379,40,86,0,13,6,53.41,2024-02-21
807,4856,8,41,18,4,7,74.92,2024-01-26
808,3543,48,64,5,9,1,178.62,2024-02-09
809,2957,18,91,1,11,0,197.2,2024-04-19
810,1832,5,58,32,18,7,37.87,2024-06-29
811,414,35,15,35,4,7,62.06,2024-05-07
812,4135,46,19,37,15,2,45.85,2024-07-23
813,2113,8,77,42,0,7,66.49,2024-10-26
814,1442,10,80,14,14,7,26.22,2024-03-21
815,3046,37,83,34,0,6,132.06,2024-05-23
816,2630,22,34,40,12,1,102.39,2024-10-14
817,1045,2,64,44,2,7,106.65,2024-04-21
818,2716,7,92,3,9,2,145.2,2024-06-06
819,4135,10,81,45,11,5,53.1,2024-05-12
820,3892,11,14,35,13,2,127.1,2024-08-17
821,1564,42,41,34,6,4,111.58,2024-03-21
822,3931,2,3,0,0,9,169.47,2024-05-27
823,2406,12,74,4,14,6,82.72,2024-02-08
824,4535,6,70,24,13,4,91.99,2024-03-29
825,4575,14,98,38,7,6,188.32,2024-04-30
826,1087,21,46,7,1,0,155.41,2024-10-20
827,1548,4,49,48,11,7,189.01,2024-03-28
828,1869,15,32,17,2,5,175.84,2024-06-24
829,2614,40,55,24,14,1,174.97,2024-10-21
830,2542,26,65,40,1,4,11.24,2024-08-17
831,3078,8,11,6,0,7,52.39,2024-02-11
832,4075,15,3,18,7,3,120.83,2024-10-30
833,442,34,13,31,2,2,14.87,2024-03-05
834,2840,36,15,1,8,6,57.09,2024-09-16
835,3940,47,48,36,12,7,34.02,2024-08-25
836,3346,40,29,48,19,0,131.58,2024-02-13
837,1821,40,5,13,10,7,147.41,2024-05-05
838,4649,42,15,28,9,6,11.66,2024-02-12
839,2587,31,99,6,18,8,165.1,2024-03-06
840,3447,46,57,35,19,0,176.06,2024-09-20
841,3924,7,87,27,4,0,74.72,2024-02-05
842,2864,30,18,27,12,0,129.31,2024-08-02
843,4142,1,85,34,6,7,51.8,2024-10-11
844,3501,2,79,46,2,3,97.71,2024-06-12
845,2309,4,66,45,0,5,159.09,2024-10-20
846,4574,23,65,2,4,1,73.55,2024-09-21
847,4789,49,56,19,1,9,92.94,2024-07-08
848,1368,19,65,7,10,6,127.76,2024-08-22
849,1420,40,13,2,14,1,188.74,2024-06-10
850,4113,32,76,28,16,7,63.17,2024-03-24
851,299,22,79,15,13,3,168.77,2024-10-24
852,2176,20,57,7,6,6,22.86,2024-03-23
853,4696,3,22,40,1,4,63.97,2024-07-13
854,1061,16,73,42,12,4,168.82,2024-06-22
855,1818,5,19,10,8,8,178.51,2024-09-20
856,1818,24,17,14,1,8,102.73,2024-03-14
857,1123,47,98,0,17,8,74.26,2024-07-30
858,4715,18,44,48,4,5,168.94,2024-04-25
859,2989,17,85,37,12,1,31.36,2024-04-22
860,949,33,41,49,10,7,34.47,2024-07-15
861,366,26,27,27,1,3,63.87,2024-07-25
862,45,43,72,3,6,3,67.15,2024-08-08
863,3573,10,53,21,5,7,60.71,2024-07-02
864,1605,20,88,9,8,1,38.05,2024-02-26
865,490,14,57,23,4,6,112.47,2024-02-18
866,3476,17,49,6,8,0,84.4,2024-09-19
867,3436,16,17,28,8,3,43.49,2024-01-10
868,1534,27,3,8,11,8,101.43,2024-10-25
869,848,36,79,13,17,7,21.99,2024-02-28
870,105,7,55,24,12,8,122.03,2024-04-10
871,2554,17,77,19,17,1,128.51,2024-02-07
872,3291,13,31,9,8,4,195.13,2024-06-19
873,1354,3,84,25,11,4,89.59,2024-05-11
874,2027,38,27,22,2,9,80.38,2024-04-23
875,4983,40,41,27,4,1,181.92,2024-08-29
876,3717,44,26,15,6,2,175.83,2024-05-25
877,426,50,12,24,1,1,21.93,2024-03-09
878,4016,16,25,7,5,6,163.47,2024-06-17
879,915,24,85,19,10,8,43.61,2024-01-28
880,1131,13,58,44,5,9,24.46,2024-07-25
881,4057,10,42,31,11,8,50.81,2024-06-08
882,3923,24,73,24,15,8,147.48,2024-06-21
883,3726,14,36,48,10,6,72.37,2024-02-28
884,2889,18,43,1,12,0,165.67,2024-05-16
885,1087,2,23,2,4,8,183.2,2024-01-25
886,4248,29,94,4,6,7,155.78,2024-07-03
887,2041,2,42,31,7,2,169.89,2024-01-04
888,4889,39,49,11,17,4,172.42,2024-01-25
889,4534,26,99,28,2,1,164.36,2024-03-23
890,4957,22,29,20,1,4,66.04,2024-03-25
891,4104,46,67,33,4,2,159.34,2024-03-07
892,2690,5,11,23,10,9,139.59,2024-05-12
893,3844,44,95,32,7,6,139.16,2024-02-04
894,4282,25,22,15,0,0,49.44,2024-09-26
895,2886,37,34,14,2,7,113.86,2024-03-29
896,212,36,60,46,6,0,196.64,2024-01-03
897,3854,30,73,23,11,3,72.44,2024-02-07
898,1234,4,16,24,14,2,96.63,2024-08-15
899,871,35,91,11,2,6,183.71,2024-08-07
900,3567,28,84,22,9,5,23.23,2024-01-04
901,1533,15,79,11,11,7,149.06,2024-04-04
902,2438,28,36,6,17,7,150.16,2024-08-18
903,953,20,11,26,8,7,135.51,2024-01-14
904,550,9,96,47,10,3,32.5,2024-08-05
905,4155,27,14,5,10,2,58.61,2024-08-22
906,3494,4,87,24,7,7,172.57,2024-04-16
907,2120,7,6,10,2,5,161.78,2024-05-25
908,270,19,34,25,12,6,129.89,2024-11-05
909,4058,43,41,14,9,7,194.22,2024-10-29
910,646,25,29,20,13,8,60.55,2024-05-03
911,4012,9,4,5,1,3,79.47,2024-04-18
912,2076,21,40,19,3,8,143.73,2024-10-15
913,1309,21,38,15,17,7,169.29,2024-10-05
914,1113,43,62,28,17,7,31.19,2024-08-07
915,41,49,29,46,4,6,99.46,2024-10-06
916,900,36,12,24,9,3,20.59,2024-07-02
917,1337,14,69,16,2,9,182.24,2024-03-19
918,742,7,64,15,0,1,89.35,2024-07-04
919,759,49,64,29,9,9,172.93,2024-04-06
920,3406,20,39,40,8,1,123.57,2024-02-28
921,2002,28,34,7,18,2,160.12,2024-07-26
922,3790,21,87,31,6,0,68.98,2024-10-03
923,1438,31,8,42,19,7,49.47,2024-01-08
924,2774,37,59,24,4,8,191.24,2024-11-05
925,3432,15,85,39,10,5,62.0,2024-09-23
926,2928,6,45,37,17,6,33.83,2024-10-04
927,3344,20,5,48,13,8,59.02,2024-08-25
928,2229,12,80,3,15,7,124.42,2024-08-04
929,3935,9,67,18,15,3,53.43,2024-07-15
930,4752,23,49,22,5,1,188.0,2024-07-02
931,3625,18,34,18,19,0,196.1,2024-01-21
932,3721,5,18,42,3,7,153.42,2024-02-29
933,2804,41,77,41,17,9,196.19,2024-06-21
934,309,46,27,3,17,3,58.2,2024-11-01
935,2681,8,5,12,8,0,20.54,2024-01-26
936,887,45,41,26,10,2,195.64,2024-11-01
937,2578,45,73,42,12,9,28.39,2024-09-30
938,3067,3,31,24,4,1,49.05,2024-05-03
939,4487,14,19,46,10,8,14.84,2024-03-05
940,2565,21,32,35,0,6,16.94,2024-09-07
941,2390,7,4,24,10,1,99.67,2024-03-29
942,4629,37,22,26,18,2,22.66,2024-01-21
943,769,17,21,42,19,0,170.92,2024-04-19
944,3918,13,92,18,12,9,199.15,2024-01-24
945,920,45,53,26,19,6,22.1,2024-03-29
946,4191,39,73,25,6,9,76.77,2024-11-04
947,3913,29,69,35,5,8,169.61,2024-06-29
948,656,8,64,2,2,4,52.68,2024-06-21
949,3601,26,64,33,6,6,133.44,2024-02-04
950,576,37,53,13,14,9,61.52,2024-05-08
951,4665,11,92,34,5,1,102.63,2024-01-21
952,4031,34,1,22,2,1,183.62,2024-09-27
953,3089,47,36,42,19,5,111.2,2024-02-20
954,4179,49,80,34,3,7,87.87,2024-07-25
955,1130,49,14,25,10,6,17.01,2024-08-06
956,184,3,81,14,19,1,93.27,2024-08-14
957,136,30,40,28,16,3,99.89,2024-05-26
958,2796,46,24,10,0,3,178.28,2024-07-31
959,2289,4,65,39,7,6,22.27,2024-05-10
960,1138,49,19,12,12,0,107.24,2024-02-20
961,3162,16,99,5,10,4,149.21,2024-10-01
962,3104,9,26,5,6,2,109.3,2024-06-24
963,3541,5,66,30,2,7,171.63,2024-05-27
964,385,36,50,17,2,8,104.68,2024-01-05
965,1739,43,29,12,1,8,180.2,2024-07-26
966,2598,6,46,43,15,4,95.33,2024-06-06
967,2163,1,70,3,0,9,17.24,2024-11-05
968,4677,47,46,10,18,6,134.82,2024-03-17
969,1082,15,41,29,4,8,184.15,2024-08-28
970,2310,23,13,21,5,1,38.76,2024-09-13
971,4195,10,43,25,13,3,19.16,2024-10-31
972,531,42,72,42,19,6,34.16,2024-02-29
973,497,16,24,32,4,7,156.43,2024-01-21
974,2201,43,3,33,7,6,107.53,2024-07-02
975,3980,3,52,3,10,6,69.77,2024-03-25
976,3749,31,82,31,2,7,100.04,2024-05-21
977,2726,22,71,12,11,2,77.83,2024-09-10
978,1473,39,6,33,18,1,67.99,2024-05-18
979,4652,45,4,44,12,7,133.37,2024-08-11
980,328,6,74,22,15,9,191.6,2024-07-24
981,69,3,25,27,0,9,11.5,2024-03-24
982,4966,25,33,47,6,0,156.25,2024-10-06
983,1172,11,17,35,15,0,162.35,2024-03-22
984,2613,15,39,46,1,2,76.18,2024-08-04
985,208,9,68,46,0,0,161.48,2024-05-09
986,3130,47,57,45,1,0,152.62,2024-08-10
987,106,32,50,0,18,7,54.24,2024-02-07
988,475,39,9,25,4,3,148.73,2024-10-31
989,1889,9,45,35,4,1,101.17,2024-10-16
990,1854,23,12,18,12,6,62.46,2024-03-31
991,2078,6,59,24,0,9,56.64,2024-10-26
992,209,16,92,33,11,3,166.81,2024-07-19
993,4259,30,93,42,0,2,165.06,2024-06-16
994,1742,18,67,0,1,1,88.38,2024-07-09
995,819,15,61,28,18,0,58.73,2024-07-26
996,2046,17,9,17,3,7,189.11,2024-06-05
997,2278,3,50,23,11,0,172.14,2024-05-12
998,4262,1,74,31,10,3,57.31,2024-10-21
999,117,28,3,29,10,6,28.41,2024-06-06
1000,989,24,81,22,19,2,37.7,2024-01-07
1001,884,2,60,22,17,7,83.75,2024-07-11
1002,2544,37,88,10,14,9,29.2,2024-05-08
1003,3412,28,82,45,8,0,17.81,2024-03-19
1004,1132,30,48,33,19,1,141.76,2024-06-04
1005,3284,15,16,15,5,4,177.09,2024-10-15
1006,4002,13,48,26,13,6,167.61,2024-08-25
1007,4743,24,23,25,13,2,174.6,2024-03-15
1008,667,37,87,40,6,1,137.77,2024-04-09
1009,867,33,79,21,13,0,10.66,2024-04-15
1010,4568,28,38,45,0,4,142.13,2024-03-09
1011,4226,39,20,15,13,9,35.8,2024-07-28
1012,3441,20,62,36,3,3,59.65,2024-08-01
1013,2839,47,70,22,14,1,37.98,2024-08-02
1014,1983,17,69,13,19,4,137.42,2024-10-14
1015,1062,44,55,9,16,5,125.14,2024-10-11
1016,4661,10,25,22,3,6,37.99,2024-04-11
1017,3731,28,26,25,15,9,114.47,2024-05-30
1018,2101,50,47,6,12,3,46.52,2024-10-11
1019,3324,9,91,29,3,0,47.92,2024-08-26
1020,3718,21,85,32,9,1,156.89,2024-03-22
1021,4849,35,28,5,0,0,197.43,2024-05-06
1022,713,25,30,39,0,8,197.2,2024-03-20
1023,1930,33,90,45,16,1,79.12,2024-02-23
1024,678,43,11,31,8,1,81.26,2024-06-23
1025,2668,17,68,13,17,5,44.48,2024-04-09
1026,3241,39,76,46,11,9,155.04,2024-04-01
1027,2125,18,56,49,18,6,81.3,2024-07-03
1028,3636,8,49,2,5,1,145.95,2024-06-22
1029,1359,34,36,9,16,6,98.8,2024-09-19
1030,3744,30,97,8,19,5,87.86,2024-02-14
1031,2545,26,87,33,12,2,161.43,2024-04-02
1032,1576,33,70,22,4,8,120.0,2024-10-24
1033,4181,48,80,13,1,3,137.04,2024-10-29
1034,4098,50,74,17,3,2,173.88,2024-09-07
1035,4448,21,37,16,7,9,102.37,2024-07-06
1036,4675,5,91,26,4,7,35.44,2024-04-16
1037,2990,38,78,8,15,7,43.24,2024-03-04
1038,3151,8,36,9,15,3,120.76,2024-03-13
1039,4978,49,43,15,6,7,39.39,2024-09-04
1040,3258,2,9,14,1,9,59.64,2024-10-29
1041,4465,40,3,21,6,1,50.48,2024-10-06
1042,3740,8,38,19,14,9,129.88,2024-02-17
1043,1086,25,34,43,13,7,124.36,2024-07-01
1044,4445,45,57,13,1,4,59.03,2024-09-25
1045,217,48,74,26,16,8,125.77,2024-06-06
1046,4134,22,45,11,5,0,104.7,2024-10-31
1047,675,6,5,33,8,8,64.25,2024-07-03
1048,548,32,89,6,13,4,42.73,2024-04-06
1049,2421,10,95,36,9,6,154.99,2024-02-20
1050,1339,5,65,5,19,2,182.04,2024-03-26
1051,1606,50,81,27,1,2,137.8,2024-05-17
1052,1734,20,58,16,18,9,19.43,2024-10-04
1053,2157,12,15,1,5,4,24.0,2024-09-14
1054,3648,5,87,46,7,6,194.98,2024-02-28
1055,3340,34,2,17,9,7,72.0,2024-04-08
1056,3910,28,51,28,11,1,47.78,2024-10-24
1057,2128,19,29,49,19,9,62.5,2024-02-13
1058,659,12,89,33,4,2,148.32,2024-08-22
1059,2489,31,28,1,13,9,141.42,2024-05-22
1060,2564,1,7,11,2,1,71.67,2024-02-17
1061,2177,33,91,23,3,3,194.65,2024-01-05
1062,785,33,1,24,13,2,88.84,2024-07-21
1063,361,19,34,25,12,8,196.03,2024-06-14
1064,502,1,43,24,6,8,56.56,2024-01-27
1065,62,36,84,5,2,1,79.32,2024-01-11
1066,1424,50,38,36,5,5,187.2,2024-04-29
1067,3596,7,87,27,14,0,61.74,2024-06-22
1068,1788,2,83,6,14,2,66.61,2024-01-17
1069,3370,40,18,27,11,8,162.13,2024-03-10
1070,3399,29,63,14,8,6,167.93,2024-06-26
1071,3071,32,10,49,1,0,133.0,2024-10-19
1072,336,43,88,12,7,6,49.33,2024-09-02
1073,4181,32,77,8,2,8,88.66,2024-03-17
1074,2662,26,73,5,10,8,114.87,2024-03-04
1075,4234,44,41,27,6,4,88.63,2024-01-30
1076,1862,8,89,2,3,0,46.82,2024-01-23
1077,3257,29,65,6,4,2,152.81,2024-07-10
1078,352,5,47,4,10,9,21.2,2024-11-04
